"siteID","taxonID","scientificName","taxonRank","family","nativeStatusCode","morphospeciesID","identificationReferences","identificationHistoryID"
"SCBI","SANIC","Sanicula sp.","genus","Apiaceae","N",NA,NA,NA
"SCBI","SAOF4","Saponaria officinalis L.","species","Caryophyllaceae","I",NA,NA,NA
"SCBI","SAAL5","Sassafras albidum (Nutt.) Nees","species","Lauraceae","N",NA,NA,NA
"SCBI","SCAR7","Schedonorus arundinaceus (Schreb.) Dumort., nom. cons.","species","Poaceae","I",NA,NA,NA
"SCBI","SCSCS","Schizachyrium scoparium (Michx.) Nash var. scoparium","variety","Poaceae","N",NA,NA,NA
"SCBI","SCHIZ4","Schizachyrium sp.","genus","Poaceae","N",NA,NA,NA
"SCBI","SCMA2","Scrophularia marilandica L.","species","Scrophulariaceae","N",NA,NA,NA
"SCBI","SCSE5","Scutellaria serrata Andrews","species","Lamiaceae","N",NA,NA,NA
"SCBI","SEMA11","Senna marilandica (L.) Link","species","Fabaceae","N",NA,NA,NA
"SCBI","SENNA","Senna sp.","genus","Fabaceae","UNK",NA,NA,NA
"SCBI","SEFA","Setaria faberi Herrm.","species","Poaceae","I",NA,NA,NA
"SCBI","SEPA10","Setaria parviflora (Poir.) Kerguélen","species","Poaceae","N",NA,NA,NA
"SCBI","SEPU8","Setaria pumila (Poir.) Roem. & Schult.","species","Poaceae","I",NA,NA,NA
"SCBI","SETAR","Setaria sp.","genus","Poaceae","UNK","small green foxtail",NA,NA
"SCBI","SIAN","Sicyos angulatus L.","species","Cucurbitaceae","N",NA,NA,NA
"SCBI","SISP","Sida spinosa L.","species","Malvaceae","N",NA,NA,NA
"SCBI","SIAN2","Silene antirrhina L.","species","Caryophyllaceae","N",NA,NA,NA
"SCBI","SILA21","Silene latifolia Poir.","species","Caryophyllaceae","I",NA,NA,NA
"SCBI","SILEN","Silene sp.","genus","Caryophyllaceae","UNK",NA,NA,NA
"SCBI","SIVU","Silene vulgaris (Moench) Garcke","species","Caryophyllaceae","I",NA,NA,NA
"SCBI","SIAN3","Sisyrinchium angustifolium Mill.","species","Iridaceae","N",NA,NA,NA
"SCBI","SISYR","Sisyrinchium sp.","genus","Iridaceae","UNK",NA,NA,NA
"SCBI","SMGL","Smilax glauca Walter","species","Smilacaceae","N",NA,NA,NA
"SCBI","SMHE","Smilax herbacea L.","species","Smilacaceae","N",NA,NA,NA
"SCBI","SMRO","Smilax rotundifolia L.","species","Smilacaceae","N",NA,NA,NA
"SCBI","SMILA2","Smilax sp.","genus","Smilacaceae","N",NA,NA,NA
"SCBI","SMTA2","Smilax tamnoides L.","species","Smilacaceae","N",NA,NA,NA
"SCBI","SOLANA","Solanaceae sp.","family","Solanaceae","UNK",NA,NA,NA
"SCBI","SOCA10","Solanum capsicoides All.","species","Solanaceae","I",NA,NA,NA
"SCBI","SOCA3","Solanum carolinense L.","species","Solanaceae","N",NA,NA,NA
"SCBI","SOCAC4","Solanum carolinense L. var. carolinense","variety","Solanaceae","N",NA,NA,NA
"SCBI","SONI","Solanum nigrum L.","species","Solanaceae","I",NA,NA,NA
"SCBI","SOPT7","Solanum ptycanthum Dunal","species","Solanaceae","N",NA,NA,NA
"SCBI","SOAL6","Solidago altissima L.","species","Asteraceae","N",NA,NA,NA
"SCBI","SOCA4","Solidago caesia L.","species","Asteraceae","N",NA,NA,NA
"SCBI","SOCA6","Solidago canadensis L.","species","Asteraceae","N",NA,NA,NA
"SCBI","SOCU","Solidago curtisii Torr. & A. Gray","species","Asteraceae","N",NA,NA,NA
"SCBI","SOLID","Solidago sp.","genus","Asteraceae","N",NA,NA,NA
"SCBI","SONU2","Sorghastrum nutans (L.) Nash","species","Poaceae","N",NA,NA,NA
"SCBI","SOHA","Sorghum halepense (L.) Pers.","species","Poaceae","I",NA,NA,NA
"SCBI","SPIRA2","Spiranthes sp.","genus","Orchidaceae","N",NA,NA,NA
"SCBI","STGR","Stellaria graminea L.","species","Caryophyllaceae","I",NA,NA,NA
"SCBI","STME2","Stellaria media (L.) Vill.","species","Caryophyllaceae","I",NA,NA,NA
"SCBI","STPU","Stellaria pubera Michx.","species","Caryophyllaceae","N",NA,NA,NA
"SCBI","SYOR","Symphoricarpos orbiculatus Moench","species","Caprifoliaceae","N",NA,NA,NA
"SCBI","SYLA6","Symphyotrichum lanceolatum (Willd.) G.L. Nesom","species","Asteraceae","N",NA,NA,NA
"SCBI","SYLA4","Symphyotrichum lateriflorum (L.) Á. Löve & D. Löve","species","Asteraceae","N",NA,NA,NA
"SCBI","SYMPH4","Symphyotrichum sp.","genus","Asteraceae","N","hairy aaa_2017",NA,NA
"SCBI","SYMPH4SPP","Symphyotrichum spp.","genus","Asteraceae","N","hairy aaa_2017",NA,NA
"SCBI","SYVU","Syringa vulgaris L.","species","Oleaceae","I",NA,NA,NA
"SCBI","TAOF","Taraxacum officinale F.H. Wigg.","species","Asteraceae","NI",NA,NA,NA
"SCBI","TARAX","Taraxacum sp.","genus","Asteraceae","UNK",NA,NA,NA
"SCBI","TECA3","Teucrium canadense L.","species","Lamiaceae","N",NA,NA,NA
"SCBI","THTH2","Thalictrum thalictroides (L.) Eames & B. Boivin","species","Ranunculaceae","N",NA,NA,NA
"SCBI","THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Thelypteridaceae","N",NA,NA,NA
"SCBI","TIAM","Tilia americana L.","species","Tiliaceae","N",NA,NA,NA
"SCBI","TOAR","Torilis arvensis (Huds.) Link","species","Apiaceae","I",NA,NA,NA
"SCBI","TORIL","Torilis sp.","genus","Apiaceae","I",NA,NA,NA
"SCBI","TORA2","Toxicodendron radicans (L.) Kuntze","species","Anacardiaceae","N",NA,NA,NA
"SCBI","TRDU","Tragopogon dubius Scop.","species","Asteraceae","I",NA,NA,NA
"SCBI","TRCA","Trautvetteria caroliniensis (Walter) Vail","species","Ranunculaceae","N",NA,NA,NA
"SCBI","TRPL6","Trichophorum planifolium (Spreng.) Palla","species","Cyperaceae","N",NA,NA,NA
"SCBI","TRFL2","Tridens flavus (L.) Hitchc.","species","Poaceae","N",NA,NA,NA
"SCBI","TRAR4","Trifolium arvense L.","species","Fabaceae","I",NA,NA,NA
"SCBI","TRCA5","Trifolium campestre Schreb.","species","Fabaceae","I",NA,NA,NA
"SCBI","TRPR2","Trifolium pratense L.","species","Fabaceae","I",NA,NA,NA
"SCBI","TRRE3","Trifolium repens L.","species","Fabaceae","I",NA,NA,NA
"SCBI","TRIFO","Trifolium sp.","genus","Fabaceae","UNK",NA,NA,NA
"SCBI","ULPU","Ulmus pumila L.","species","Ulmaceae","I",NA,"Weakley 2012",NA
"SCBI","ULMUS","Ulmus sp.","genus","Ulmaceae","UNK",NA,NA,NA
"SCBI","2PLANT-H","Unknown hardwood plant","kingdom",NA,"UNK",NA,NA,NA
"SCBI","2PLANT","Unknown plant","kingdom",NA,"UNK","invasive persicaria",NA,NA
"SCBI","UVPE","Uvularia perfoliata L.","species","Liliaceae","N",NA,NA,NA
"SCBI","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",NA,NA,NA
"SCBI","VEBL","Verbascum blattaria L.","species","Scrophulariaceae","I",NA,NA,NA
"SCBI","VETH","Verbascum thapsus L.","species","Scrophulariaceae","I",NA,NA,NA
"SCBI","VEUR","Verbena urticifolia L.","species","Verbenaceae","N",NA,NA,NA
"SCBI","VERBEN","Verbenaceae sp.","family","Verbenaceae","UNK",NA,NA,NA
"SCBI","VEAL","Verbesina alternifolia (L.) Britton ex Kearney","species","Asteraceae","N",NA,NA,NA
"SCBI","VEOC","Verbesina occidentalis (L.) Walter","species","Asteraceae","N",NA,NA,NA
"SCBI","VEAR","Veronica arvensis L.","species","Scrophulariaceae","I",NA,NA,NA
"SCBI","VEHE2","Veronica hederifolia L.","species","Scrophulariaceae","I",NA,NA,NA
"SCBI","VEOF2","Veronica officinalis L.","species","Scrophulariaceae","I",NA,NA,NA
"SCBI","VERON","Veronica sp.","genus","Scrophulariaceae","UNK",NA,NA,NA
"SCBI","VIAC","Viburnum acerifolium L.","species","Caprifoliaceae","N",NA,NA,NA
"SCBI","VIDE","Viburnum dentatum L.","species","Caprifoliaceae","N",NA,NA,NA
"SCBI","VIDI80","Viburnum dilatatum Thunb.","species","Caprifoliaceae","I",NA,NA,NA
"SCBI","VIPR","Viburnum prunifolium L.","species","Caprifoliaceae","N",NA,NA,NA
"SCBI","VIBUR","Viburnum sp.","genus","Caprifoliaceae","UNK","sweet viburnum",NA,NA
"SCBI","VISA","Vicia sativa L.","species","Fabaceae","I",NA,NA,NA
"SCBI","VICIA","Vicia sp.","genus","Fabaceae","UNK",NA,NA,NA
"SCBI","VITE","Vicia tetrasperma (L.) Schreb.","species","Fabaceae","I",NA,NA,NA
"SCBI","VIMI2","Vinca minor L.","species","Apocynaceae","I",NA,NA,NA
"SCBI","VINCA","Vinca sp.","genus","Apocynaceae","I",NA,NA,NA
"SCBI","VIAR","Viola arvensis Murray","species","Violaceae","I",NA,NA,NA
"SCBI","VIPU3","Viola pubescens Aiton","species","Violaceae","N",NA,NA,NA
"SCBI","VIPUP2","Viola pubescens Aiton var. pubescens","variety","Violaceae","N",NA,NA,NA
"SCBI","VIOLA","Viola sp.","genus","Violaceae","UNK",NA,NA,NA
"SCBI","VIOLASPP","Viola spp.","genus","Violaceae","UNK",NA,NA,NA
"SCBI","VITRT2","Viola triloba Schwein. var. triloba","variety","Violaceae","N",NA,NA,NA
"SCBI","VIPA18","Viola ×palmata L. (pro sp.)","species","Violaceae","N",NA,NA,NA
"SCBI","VITACE","Vitaceae sp.","family","Vitaceae","UNK",NA,NA,NA
"SCBI","VITIS","Vitis sp.","genus","Vitaceae","UNK",NA,NA,NA
"SCBI","VITISSPP","Vitis spp.","genus","Vitaceae","UNK",NA,NA,NA
"SCBI",NA,NA,NA,NA,NA,NA,NA,NA
