label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Eragrostis pectinacea (Michx.) Nees,Eragrostis pectinacea,Eragrostis pectinacea (Michx.) Nees,Plantae Tracheophyta Liliopsida Poales Poaceae Eragrostis pectinacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Eremogone fendleri (A.Gray) Ikonn.,Eremogone fendleri,Eremogone fendleri (A.Gray) Ikonn.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Eremogone fendleri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eremogone hookeri (Nutt.) W.A.Weber,Eremogone hookeri,Eremogone hookeri (Nutt.) W.A.Weber,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Eremogone hookeri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ericameria Nutt.,Ericameria ,Ericameria Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ericameria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ericameria nauseosa (Pall. ex Pursh) G.L.Nesom & G.I.Baird,Ericameria nauseosa,Ericameria nauseosa (Pall. ex Pursh) G.L.Nesom & G.I.Baird,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ericameria nauseosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Erigeron annuus (L.) Pers.,Erigeron annuus,Erigeron annuus (L.) Pers.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron annuus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Erigeron bellidiastrum Nutt.,Erigeron bellidiastrum,Erigeron bellidiastrum Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron bellidiastrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Erigeron canadensis L.,Erigeron canadensis,Erigeron canadensis L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Erigeron canus A.Gray,Erigeron canus,Erigeron canus A.Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron canus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Erigeron compositus Pursh,Erigeron compositus,Erigeron compositus Pursh,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron compositus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Erigeron concinnus (Hook. & Arn.) Torr. & A.Gray,Erigeron concinnus,Erigeron concinnus (Hook. & Arn.) Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron concinnus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Erigeron flagellaris A.Gray,Erigeron flagellaris,Erigeron flagellaris A.Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron flagellaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Erigeron lonchophyllus Hook.,Erigeron lonchophyllus,Erigeron lonchophyllus Hook.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron lonchophyllus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Erigeron modestus A.Gray,Erigeron modestus,Erigeron modestus A.Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron modestus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Erigeron pumilus Nutt.,Erigeron pumilus,Erigeron pumilus Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron pumilus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Erigeron radicatus Hook.,Erigeron radicatus,Erigeron radicatus Hook.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Erigeron radicatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eriocoma hymenoides (Roem. & Schult.) Rydb.,Eriocoma hymenoides,Eriocoma hymenoides (Roem. & Schult.) Rydb.,Plantae Tracheophyta Liliopsida Poales Poaceae Eriocoma hymenoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eriocoma robusta (Vasey) Romasch.,Eriocoma robusta,Eriocoma robusta (Vasey) Romasch.,Plantae Tracheophyta Liliopsida Poales Poaceae Eriocoma robusta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eriogonum alatum Torr.,Eriogonum alatum,Eriogonum alatum Torr.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum alatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eriogonum arcuatum Greene,Eriogonum arcuatum,Eriogonum arcuatum Greene,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum arcuatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eriogonum brevicaule Nutt.,Eriogonum brevicaule,Eriogonum brevicaule Nutt.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum brevicaule,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eriogonum cernuum Nutt.,Eriogonum cernuum,Eriogonum cernuum Nutt.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum cernuum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eriogonum effusum Nutt.,Eriogonum effusum,Eriogonum effusum Nutt.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum effusum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eriogonum flavum Nutt.,Eriogonum flavum,Eriogonum flavum Nutt.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum flavum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Eriogonum pauciflorum Pursh,Eriogonum pauciflorum,Eriogonum pauciflorum Pursh,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Eriogonum pauciflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Erodium cicutarium (L.) L'Hér.,Erodium cicutarium,Erodium cicutarium (L.) L'Hér.,Plantae Tracheophyta Magnoliopsida Geraniales Geraniaceae Erodium cicutarium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Eryngium planum L.,Eryngium planum,Eryngium planum L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Eryngium planum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Erysimum asperum (Nutt.) DC.,Erysimum asperum,Erysimum asperum (Nutt.) DC.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Erysimum asperum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Erysimum capitatum (Douglas) Greene,Erysimum capitatum,Erysimum capitatum (Douglas) Greene,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Erysimum capitatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Erythranthe geyeri (Torr.) G.L.Nesom,Erythranthe geyeri,Erythranthe geyeri (Torr.) G.L.Nesom,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Erythranthe geyeri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Erythranthe glabrata (Kunth) G.L.Nesom,Erythranthe glabrata,Erythranthe glabrata (Kunth) G.L.Nesom,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Erythranthe glabrata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Eschscholzia californica Cham.,Eschscholzia californica,Eschscholzia californica Cham.,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Eschscholzia californica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Escobaria vivipara (Nutt.) Buxb.,Pelecyphora vivipara,Escobaria vivipara (Nutt.) Buxb.,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Pelecyphora vivipara,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Euphorbia brachycera Engelm.,Euphorbia brachycera,Euphorbia brachycera Engelm.,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia brachycera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Euphorbia esula L.,Euphorbia esula,Euphorbia esula L.,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia esula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Euphorbia fendleri Torr. & A.Gray,Euphorbia fendleri,Euphorbia fendleri Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia fendleri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Euphorbia glyptosperma Engelm.,Euphorbia glyptosperma,Euphorbia glyptosperma Engelm.,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia glyptosperma,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Euphorbia missurica Raf.,Euphorbia missurica,Euphorbia missurica Raf.,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia missurica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Euphorbia prostrata Aiton,Euphorbia prostrata,Euphorbia prostrata Aiton,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia prostrata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Euphorbia serpillifolia Pers.,Euphorbia serpillifolia,Euphorbia serpillifolia Pers.,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia serpillifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Euphorbia virgata Waldst. & Kit.,Euphorbia virgata,Euphorbia virgata Waldst. & Kit.,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Euphorbia virgata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Evolvulus nuttallianus Roem. & Schult.,Evolvulus nuttallianus,Evolvulus nuttallianus Roem. & Schult.,Plantae Tracheophyta Magnoliopsida Solanales Convolvulaceae Evolvulus nuttallianus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Fallopia convolvulus (L.) Á.Löve,Fallopia convolvulus,Fallopia convolvulus (L.) Á.Löve,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Fallopia convolvulus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Festuca octoflora Walter,Festuca octoflora,Festuca octoflora Walter,Plantae Tracheophyta Liliopsida Poales Poaceae Festuca octoflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Festuca ovina L.,Festuca ovina,Festuca ovina L.,Plantae Tracheophyta Liliopsida Poales Poaceae Festuca ovina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Fraxinus pennsylvanica Marshall,Fraxinus pennsylvanica,Fraxinus pennsylvanica Marshall,Plantae Tracheophyta Magnoliopsida Lamiales Oleaceae Fraxinus pennsylvanica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Gaillardia aristata Pursh,Gaillardia aristata,Gaillardia aristata Pursh,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Gaillardia aristata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Gentianella amarella subsp. acuta (Michx.) J.M.Gillett,Gentianella amarella,Gentianella amarella subsp. acuta (Michx.) J.M.Gillett,Plantae Tracheophyta Magnoliopsida Gentianales Gentianaceae Gentianella amarella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Geranium caespitosum E. James,Geranium caespitosum,Geranium caespitosum E. James,Plantae Tracheophyta Magnoliopsida Geraniales Geraniaceae Geranium caespitosum,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Glyceria grandis S.Watson,Glyceria grandis,Glyceria grandis S.Watson,Plantae Tracheophyta Liliopsida Poales Poaceae Glyceria grandis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Glyceria striata (Lam.) Hitchc.,Glyceria striata,Glyceria striata (Lam.) Hitchc.,Plantae Tracheophyta Liliopsida Poales Poaceae Glyceria striata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Glycyrrhiza lepidota Pursh,Glycyrrhiza lepidota,Glycyrrhiza lepidota Pursh,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Glycyrrhiza lepidota,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Gnaphalium exilifolium A.Nelson,Gnaphalium exilifolium,Gnaphalium exilifolium A.Nelson,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Gnaphalium exilifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Gnaphalium palustre Nutt.,Gnaphalium palustre,Gnaphalium palustre Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Gnaphalium palustre,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Gnaphalium uliginosum L.,Gnaphalium uliginosum,Gnaphalium uliginosum L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Gnaphalium uliginosum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Grindelia squarrosa (Pursh) Dunal,Grindelia squarrosa,Grindelia squarrosa (Pursh) Dunal,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Grindelia squarrosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Gutierrezia sarothrae (Pursh) Britton & Rusby,Gutierrezia sarothrae,Gutierrezia sarothrae (Pursh) Britton & Rusby,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Gutierrezia sarothrae,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Halerpestes cymbalaria (Pursh) Greene,Halerpestes cymbalaria,Halerpestes cymbalaria (Pursh) Greene,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Halerpestes cymbalaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Hedysarum boreale Nutt.,Hedysarum boreale,Hedysarum boreale Nutt.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Hedysarum boreale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Helianthus annuus L.,Helianthus annuus,Helianthus annuus L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Helianthus annuus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Helianthus giganteus L.,Helianthus giganteus,Helianthus giganteus L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Helianthus giganteus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Helianthus maximiliani Schrad.,Helianthus maximiliani,Helianthus maximiliani Schrad.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Helianthus maximiliani,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Helianthus nuttallii Torr. & A.Gray,Helianthus nuttallii,Helianthus nuttallii Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Helianthus nuttallii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Helianthus petiolaris Nutt.,Helianthus petiolaris,Helianthus petiolaris Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Helianthus petiolaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Helianthus pumilus Nutt.,Helianthus pumilus,Helianthus pumilus Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Helianthus pumilus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Hesperostipa comata (Trin. & Rupr.) Barkworth,Hesperostipa comata,Hesperostipa comata (Trin. & Rupr.) Barkworth,Plantae Tracheophyta Liliopsida Poales Poaceae Hesperostipa comata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Hesperostipa spartea (Trin.) Barkworth,Hesperostipa spartea,Hesperostipa spartea (Trin.) Barkworth,Plantae Tracheophyta Liliopsida Poales Poaceae Hesperostipa spartea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Heteranthera limosa (Sw.) Willd.,Heteranthera limosa,Heteranthera limosa (Sw.) Willd.,Plantae Tracheophyta Liliopsida Commelinales Pontederiaceae Heteranthera limosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Heterotheca canescens (DC.) Shinners,Heterotheca canescens,Heterotheca canescens (DC.) Shinners,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Heterotheca canescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Heterotheca hirsutissima (Greene) G.L.Nesom,Heterotheca hirsutissima,Heterotheca hirsutissima (Greene) G.L.Nesom,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Heterotheca hirsutissima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Heterotheca villosa (Pursh) Shinners,Heterotheca villosa,Heterotheca villosa (Pursh) Shinners,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Heterotheca villosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Heuchera parvifolia Nutt. ex Torr. & A.Gray,Heuchera parvifolia,Heuchera parvifolia Nutt. ex Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Saxifragales Saxifragaceae Heuchera parvifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Hibiscus trionum,Hibiscus trionum,Hibiscus trionum,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Hibiscus trionum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Hordeum jubatum L.,Hordeum jubatum,Hordeum jubatum L.,Plantae Tracheophyta Liliopsida Poales Poaceae Hordeum jubatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Hordeum pusillum Nutt.,Hordeum pusillum,Hordeum pusillum Nutt.,Plantae Tracheophyta Liliopsida Poales Poaceae Hordeum pusillum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Hygroamblystegium varium (Hedw.) Mönk.,Hygroamblystegium varium,Hygroamblystegium varium (Hedw.) Mönk.,Plantae Bryophyta Bryopsida Hypnales Amblystegiaceae Hygroamblystegium varium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Hymenopappus filifolius Hook.,Hymenopappus filifolius,Hymenopappus filifolius Hook.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Hymenopappus filifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Hymenopappus tenuifolius Pursh,Hymenopappus tenuifolius,Hymenopappus tenuifolius Pursh,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Hymenopappus tenuifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ipomopsis laxiflora (J.M.Coult.) V.E.Grant,Ipomopsis laxiflora,Ipomopsis laxiflora (J.M.Coult.) V.E.Grant,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Ipomopsis laxiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ipomopsis longiflora (Torr.) V.E.Grant,Ipomopsis longiflora,Ipomopsis longiflora (Torr.) V.E.Grant,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Ipomopsis longiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ipomopsis spicata (Nutt.) V.E.Grant,Ipomopsis spicata,Ipomopsis spicata (Nutt.) V.E.Grant,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Ipomopsis spicata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Iris missouriensis Nutt.,Iris missouriensis,Iris missouriensis Nutt.,Plantae Tracheophyta Liliopsida Asparagales Iridaceae Iris missouriensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Iva axillaris Pursh,Iva axillaris,Iva axillaris Pursh,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Iva axillaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Juncus arcticus Willd.,Juncus arcticus,Juncus arcticus Willd.,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus arcticus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Juncus balticus Willd.,Juncus balticus,Juncus balticus Willd.,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus balticus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Juncus bufonius L.,Juncus bufonius,Juncus bufonius L.,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus bufonius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Juncus compressus Jacq.,Juncus compressus,Juncus compressus Jacq.,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus compressus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Juncus nodosus L.,Juncus nodosus,Juncus nodosus L.,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus nodosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Juncus torreyi Coville,Juncus torreyi,Juncus torreyi Coville,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus torreyi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Juniperus scopulorum Sarg.,Juniperus scopulorum,Juniperus scopulorum Sarg.,Plantae Tracheophyta Pinopsida Pinales Cupressaceae Juniperus scopulorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Koeleria macrantha (Ledeb.) Schult.,Koeleria macrantha,Koeleria macrantha (Ledeb.) Schult.,Plantae Tracheophyta Liliopsida Poales Poaceae Koeleria macrantha,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Krascheninnikovia lanata (Pursh) A.Meeuse & Smit,Krascheninnikovia lanata,Krascheninnikovia lanata (Pursh) A.Meeuse & Smit,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Krascheninnikovia lanata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lactuca pulchella (Pursh) DC.,Lactuca pulchella,Lactuca pulchella (Pursh) DC.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lactuca pulchella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lactuca serriola L.,Lactuca serriola,Lactuca serriola L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lactuca serriola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lactuca tatarica (L.) C.A.Mey.,Lactuca tatarica,Lactuca tatarica (L.) C.A.Mey.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lactuca tatarica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ladeania lanceolata (Pursh) Reveal & A.N.Egan,Ladeania lanceolata,Ladeania lanceolata (Pursh) Reveal & A.N.Egan,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Ladeania lanceolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lappula Moench,Lappula ,Lappula Moench,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lappula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lappula marginata (M.Bieb.) Gürke,Lappula marginata,Lappula marginata (M.Bieb.) Gürke,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lappula marginata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lappula occidentalis (S.Watson) Greene,Lappula occidentalis,Lappula occidentalis (S.Watson) Greene,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lappula occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lappula redowskii (Hornem.) Greene,Lappula redowskii,Lappula redowskii (Hornem.) Greene,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lappula redowskii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lathyrus decaphyllus Pursh,Lathyrus decaphyllus,Lathyrus decaphyllus Pursh,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lathyrus decaphyllus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Leersia oryzoides (L.) Sw.,Leersia oryzoides,Leersia oryzoides (L.) Sw.,Plantae Tracheophyta Liliopsida Poales Poaceae Leersia oryzoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lemna minor L.,Lemna minor,Lemna minor L.,Plantae Tracheophyta Liliopsida Alismatales Araceae Lemna minor,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lepidium densiflorum Schrad.,Lepidium densiflorum,Lepidium densiflorum Schrad.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium densiflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lepidium draba L.,Lepidium draba,Lepidium draba L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium draba,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leucocrinum montanum Nutt. ex A.Gray,Leucocrinum montanum,Leucocrinum montanum Nutt. ex A.Gray,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Leucocrinum montanum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Liatris punctata Hook.,Liatris punctata,Liatris punctata Hook.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Liatris punctata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Limosella aquatica L.,Limosella aquatica,Limosella aquatica L.,Plantae Tracheophyta Magnoliopsida Lamiales Scrophulariaceae Limosella aquatica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
